12728035,19868933,3,0.928571429,0.979591837
19868933,21457925,3,0.928571429,0.979591837
13396233,19868933,3,0.928571429,0.979591837
9756057,19868933,3,0.928571429,0.959183673
1769771,19868933,3,0.928571429,0.959183673
657801,4336715,3,0.9,0.926229508
4336715,14502142,3,0.947368421,0.991304348
266990,4336715,3,0.947368421,0.991304348
4336715,8117216,3,0.947368421,0.991304348
4336715,13289545,3,0.947368421,0.991304348
4336715,19849797,3,0.947368421,0.991304348
4336715,21177597,3,0.947368421,0.991304348
4336715,22403259,3,0.947368421,0.982608696
4336715,11986970,3,0.947368421,0.939130435
4336715,4385640,3,0.947368421,0.991304348
4336715,23069799,3,0.947368421,0.991304348
4336715,18741084,3,0.947368421,0.991304348
4336715,12328424,3,0.947368421,0.991304348
4336715,17097179,3,0.947368421,0.991304348
3419825,4336715,3,0.947368421,0.991304348
4336715,20085210,3,0.947368421,0.991304348
4672830,20180801,3,0.9,0.966101695
7460369,11548511,3,1,1
11548511,19643373,3,0.962962963,0.965
11548511,19643372,3,0.962962963,0.965
7460370,11548511,3,1,1
18850012,20898459,3,0.921568627,0.910485934
1704751,6419481,3,0.927272727,0.972789116
6419481,9499457,3,0.981481481,0.997690531
10062076,19565151,3,0.942528736,0.958169935
10824317,21930706,3,0.941176471,0.990990991
3746824,15607448,3,0.944444444,0.978723404
7460369,16351775,3,1,1
7460369,7760800,3,1,1
831650,7460369,3,1,1
7460369,16224017,3,1,1
7460369,17456566,3,1,1
3768629,7460369,3,1,1
7460369,19142737,3,1,1
6814855,7460369,3,1,1
7460369,13783898,3,1,1
7460369,19643373,3,0.962962963,0.965
7460369,19584877,3,1,1
7460369,19584878,3,1,1
2711644,7460369,3,1,1
7460369,13028547,3,1,1
7460369,8778961,3,1,1
7460369,12172484,3,1,1
7460369,11319480,3,1,1
7460369,15571541,3,1,1
7460369,16466520,3,1,1
1458628,7460369,3,1,1
7460369,16388708,3,1,1
411630,7460369,3,1,1
7460369,16224018,3,1,1
7460369,14183084,3,1,1
3768628,7460369,3,1,1
831649,7460369,3,1,1
367771,7460369,3,1,1
6814854,7460369,3,1,1
7460369,18623182,3,1,1
7460369,19643372,3,0.962962963,0.965
2711645,7460369,3,1,1
1421557,7460369,3,1,1
7460369,12172485,3,1,1
7460369,14317426,3,1,1
1458629,7460369,3,1,1
7460369,15571542,3,1,1
250596,7460369,3,1,1
7460369,14183083,3,1,1
7460369,16466519,3,1,1
7460369,10287987,3,1,1
7460369,22246374,3,1,1
250595,7460369,3,1,1
7132185,7460369,3,1,1
6244937,7460369,3,1,1
7460369,9693856,3,1,1
6061403,7460369,3,1,1
948486,7460369,3,1,1
1421558,7460369,3,1,1
7460369,13902981,3,1,1
1966262,7460369,3,1,1
7460369,10287986,3,1,1
7460369,18731109,3,1,1
7460369,8612648,3,1,1
7460369,22246375,3,1,1
7460369,19142736,3,1,1
7460369,13783899,3,1,1
7132186,7460369,3,1,1
7460369,9693857,3,1,1
6244936,7460369,3,1,1
7460369,13028546,3,1,1
7460369,18731110,3,1,1
1966263,7460369,3,1,1
2532321,7460369,3,1,1
7460369,11319479,3,1,1
7460369,8778962,3,1,1
7460369,16388707,3,1,1
411631,7460369,3,1,1
7460369,13902980,3,1,1
7460369,8612647,3,1,1
7460369,19912848,3,1,1
4518933,7460369,3,1,1
7460369,12678588,3,1,1
7460369,21870536,3,1,1
7460369,21488869,3,1,1
7460369,11548510,3,1,1
2532322,7460369,3,1,1
7460369,16351776,3,1,1
4471000,7460369,3,1,1
7460369,17456565,3,1,1
7460369,19912847,3,1,1
4518934,7460369,3,1,1
7460369,9088422,3,1,1
7460369,12614305,3,1,1
7460369,22993367,3,1,1
7460369,21488868,3,1,1
948487,7460369,3,1,1
6061402,7460369,3,1,1
7460369,8625347,3,1,1
4471001,7460369,3,1,1
7460369,22993368,3,1,1
7460369,9088423,3,1,1
2252378,15461843,3,0.928571429,0.989583333
2252378,12232011,3,0.928571429,0.989583333
2252378,3239010,3,0.928571429,0.989583333
2252378,23390255,3,0.928571429,0.989583333
2252378,20806023,3,0.928571429,0.989583333
2252378,7237618,3,0.928571429,0.989583333
2252378,17551461,3,0.928571429,0.969387755
2252378,14763206,3,0.928571429,0.969387755
2252378,13121131,3,0.928571429,0.989583333
1037968,2252378,3,0.928571429,0.969387755
2252378,20310134,3,0.928571429,0.989583333
2252378,17984312,3,0.928571429,0.989583333
2252378,6319887,3,0.928571429,0.989583333
2252378,22137915,3,0.928571429,0.969387755
2252378,14876163,3,0.928571429,0.989583333
2252378,15831694,3,0.928571429,0.989583333
2252378,21285620,3,0.928571429,0.989583333
978946,2252378,3,0.928571429,0.989583333
2252378,11066056,3,0.928571429,0.989583333
2252378,12728035,3,0.928571429,0.989583333
2252378,21457925,3,0.928571429,0.989583333
2252378,13396233,3,0.928571429,0.989583333
2252378,9756057,3,0.928571429,0.947916667
1769771,2252378,3,0.928571429,0.989583333
2252378,3108499,3,0.928571429,0.969387755
13351384,13955716,3,0.958333333,0.977099237
2069219,13955716,3,0.958333333,0.984732824
13955716,14284540,3,0.923076923,0.916083916
16351775,19643373,3,0.962962963,0.965
16351775,19643372,3,0.962962963,0.965
7460370,16351775,3,1,1
3224152,17267680,3,0.930232558,0.967741935
10601019,19994918,3,0.9,0.976470588
10368839,19994918,3,0.9,0.976470588
16924659,19994918,3,0.9,0.976470588
17728719,19994918,3,0.9,0.988095238
17791385,19994918,3,0.9,0.976470588
5523389,19994918,3,0.9,0.976470588
13834118,19994918,3,0.9,0.976470588
657801,14502142,3,0.9,0.926229508
266990,657801,3,0.9,0.926229508
657801,8117216,3,0.9,0.926229508
657801,13289545,3,0.9,0.926229508
657801,19849797,3,0.9,0.926229508
657801,21177597,3,0.9,0.926229508
657801,22403259,3,0.9,0.926229508
657801,4385640,3,0.9,0.926229508
657801,23069799,3,0.9,0.926229508
657801,20725036,3,0.9,0.926229508
657801,18741084,3,0.9,0.926229508
657801,12328424,3,0.9,0.926229508
657801,17097179,3,0.9,0.926229508
657801,5090669,3,0.9,0.926229508
657801,3419825,3,0.9,0.926229508
657801,20085210,3,0.9,0.926229508
2069219,13351384,3,0.958333333,0.992248062
3024984,3024990,3,0.909090909,0.980769231
7760800,19643373,3,0.962962963,0.965
7760800,19643372,3,0.962962963,0.965
7460370,7760800,3,1,1
3746824,19999376,3,0.944444444,0.978723404
5297820,21247844,3,1,1
5297820,10131427,3,1,1
12903179,16987999,3,0.952380952,0.985074627
831650,19643373,3,0.962962963,0.965
831650,19643372,3,0.962962963,0.965
831650,7460370,3,1,1
16224017,19643373,3,0.962962963,0.965
16224017,19643372,3,0.962962963,0.965
7460370,16224017,3,1,1
15854397,22207815,3,0.923076923,0.962025316
13111022,18648407,3,0.909090909,0.983870968
9413061,20305472,3,0.916666667,0.9375
8117216,14502142,3,0.947368421,0.982608696
13289545,14502142,3,0.947368421,0.982608696
14502142,22403259,3,0.947368421,0.991304348
11986970,14502142,3,0.947368421,0.947826087
14502142,20725036,3,0.947368421,0.991304348
12328424,14502142,3,0.947368421,0.982608696
5090669,14502142,3,0.947368421,0.991304348
17456566,19643373,3,0.962962963,0.965
17456566,19643372,3,0.962962963,0.965
7460370,17456566,3,1,1
14168494,22434268,3,1,1
6780166,12607168,3,0.941176471,0.923076923
2688428,6780166,3,0.941176471,0.923076923
6780166,13824827,3,0.941176471,0.923076923
6780166,11314030,3,0.941176471,0.923076923
14555517,14555518,3,0.941176471,0.950413223
7872662,7872663,3,0.970588235,0.954887218
670011,18293811,3,0.944444444,0.985074627
302936,670011,3,0.946428571,0.975429975
3768629,19643373,3,0.962962963,0.965
3768629,19643372,3,0.962962963,0.965
3768629,7460370,3,1,1
10601019,17728719,3,0.9,0.976470588
5883596,7209394,3,0.947368421,0.992481203
7209394,17585720,3,0.95,0.923611111
5744493,7209394,3,0.947368421,0.984962406
266990,8117216,3,0.947368421,0.982608696
266990,13289545,3,0.947368421,0.982608696
266990,22403259,3,0.947368421,0.991304348
266990,11986970,3,0.947368421,0.947826087
266990,20725036,3,0.947368421,0.991304348
266990,12328424,3,0.947368421,0.982608696
266990,5090669,3,0.947368421,0.991304348
1624010,3318214,3,0.909090909,0.977272727
5297820,6527977,3,1,1
10368839,17728719,3,0.9,0.976470588
19142737,19643373,3,0.962962963,0.965
19142737,19643372,3,0.962962963,0.965
7460370,19142737,3,1,1
1663419,15461843,3,0.928571429,0.989583333
15461843,17551461,3,0.928571429,0.979591837
14763206,15461843,3,0.928571429,0.979591837
15461843,21374275,3,0.928571429,0.989583333
1037968,15461843,3,0.928571429,0.979591837
15461843,22137915,3,0.928571429,0.979591837
15461843,20870396,3,0.928571429,0.989583333
9756057,15461843,3,0.928571429,0.958333333
1769771,15461843,3,0.928571429,0.979166667
3108499,15461843,3,0.928571429,0.979591837
6814855,19643373,3,0.962962963,0.965
6814855,19643372,3,0.962962963,0.965
6814855,7460370,3,1,1
3318214,20372195,3,0.909090909,0.977272727
16200294,19178258,3,0.948717949,0.953068592
1896089,5297820,3,1,1
20987164,23403205,3,0.973684211,0.995633188
16287151,21057438,3,0.970149254,0.978886756
16287151,18084457,3,0.970149254,0.978886756
7600378,19295911,3,0.916666667,0.97752809
15599613,16005066,3,0.911764706,0.956834532
13783898,19643373,3,0.962962963,0.965
13783898,19643372,3,0.962962963,0.965
7460370,13783898,3,1,1
19584877,19643373,3,0.962962963,0.965
19584878,19643373,3,0.962962963,0.965
2711644,19643373,3,0.962962963,0.965
13028547,19643373,3,0.962962963,0.965
8778961,19643373,3,0.962962963,0.965
12172484,19643373,3,0.962962963,0.965
11319480,19643373,3,0.962962963,0.965
15571541,19643373,3,0.962962963,0.965
16466520,19643373,3,0.962962963,0.965
1458628,19643373,3,0.962962963,0.965
16388708,19643373,3,0.962962963,0.965
411630,19643373,3,0.962962963,0.965
16224018,19643373,3,0.962962963,0.965
14183084,19643373,3,0.962962963,0.965
3768628,19643373,3,0.962962963,0.965
831649,19643373,3,0.962962963,0.965
367771,19643373,3,0.962962963,0.965
6814854,19643373,3,0.962962963,0.965
18623182,19643373,3,0.962962963,0.965
2711645,19643373,3,0.962962963,0.965
1421557,19643373,3,0.962962963,0.965
12172485,19643373,3,0.962962963,0.965
14317426,19643373,3,0.962962963,0.965
1458629,19643373,3,0.962962963,0.965
15571542,19643373,3,0.962962963,0.965
250596,19643373,3,0.962962963,0.965
14183083,19643373,3,0.962962963,0.965
16466519,19643373,3,0.962962963,0.965
10287987,19643373,3,0.962962963,0.965
19643373,22246374,3,0.962962963,0.965
250595,19643373,3,0.962962963,0.965
7132185,19643373,3,0.962962963,0.965
6244937,19643373,3,0.962962963,0.965
9693856,19643373,3,0.962962963,0.965
6061403,19643373,3,0.962962963,0.965
948486,19643373,3,0.962962963,0.965
1421558,19643373,3,0.962962963,0.965
13902981,19643373,3,0.962962963,0.965
1966262,19643373,3,0.962962963,0.965
10287986,19643373,3,0.962962963,0.965
18731109,19643373,3,0.962962963,0.965
8612648,19643373,3,0.962962963,0.965
19643373,22246375,3,0.962962963,0.965
19142736,19643373,3,0.962962963,0.965
13783899,19643373,3,0.962962963,0.965
7132186,19643373,3,0.962962963,0.965
9693857,19643373,3,0.962962963,0.965
6244936,19643373,3,0.962962963,0.965
13028546,19643373,3,0.962962963,0.965
18731110,19643373,3,0.962962963,0.965
1966263,19643373,3,0.962962963,0.965
2532321,19643373,3,0.962962963,0.965
11319479,19643373,3,0.962962963,0.965
8778962,19643373,3,0.962962963,0.965
16388707,19643373,3,0.962962963,0.965
411631,19643373,3,0.962962963,0.965
13902980,19643373,3,0.962962963,0.965
8612647,19643373,3,0.962962963,0.965
19643373,19912848,3,0.962962963,0.965
4518933,19643373,3,0.962962963,0.965
12678588,19643373,3,0.962962963,0.965
19643373,21870536,3,0.962962963,0.965
19643373,21488869,3,0.962962963,0.965
11548510,19643373,3,0.962962963,0.965
2532322,19643373,3,0.962962963,0.965
16351776,19643373,3,0.962962963,0.965
4471000,19643373,3,0.962962963,0.965
7460370,19643373,3,0.962962963,0.965
17456565,19643373,3,0.962962963,0.965
19643373,19912847,3,0.962962963,0.965
4518934,19643373,3,0.962962963,0.965
9088422,19643373,3,0.962962963,0.965
12614305,19643373,3,0.962962963,0.965
19643373,22993367,3,0.962962963,0.965
19643373,21488868,3,0.962962963,0.965
948487,19643373,3,0.962962963,0.965
6061402,19643373,3,0.962962963,0.965
8625347,19643373,3,0.962962963,0.965
4471001,19643373,3,0.962962963,0.965
19643373,22993368,3,0.962962963,0.965
9088423,19643373,3,0.962962963,0.965
1663419,12232011,3,0.928571429,0.989583333
1663419,3239010,3,0.928571429,0.989583333
1663419,23390255,3,0.928571429,0.989583333
1663419,20806023,3,0.928571429,0.989583333
1663419,7237618,3,0.928571429,0.989583333
1663419,17551461,3,0.928571429,0.969387755
1663419,14763206,3,0.928571429,0.969387755
1663419,13121131,3,0.928571429,0.989583333
1037968,1663419,3,0.928571429,0.969387755
1663419,20310134,3,0.928571429,0.989583333
1663419,17984312,3,0.928571429,0.989583333
1663419,6319887,3,0.928571429,0.989583333
1663419,22137915,3,0.928571429,0.969387755
1663419,14876163,3,0.928571429,0.989583333
1663419,15831694,3,0.928571429,0.989583333
1663419,21285620,3,0.928571429,0.989583333
978946,1663419,3,0.928571429,0.989583333
1663419,11066056,3,0.928571429,0.989583333
1663419,12728035,3,0.928571429,0.989583333
1663419,21457925,3,0.928571429,0.989583333
1663419,13396233,3,0.928571429,0.989583333
1663419,9756057,3,0.928571429,0.947916667
1663419,1769771,3,0.928571429,0.989583333
1663419,3108499,3,0.928571429,0.969387755
23531657,23531658,3,0.965517241,0.954761905
19584877,19643372,3,0.962962963,0.965
7460370,19584877,3,1,1
3959503,8980221,3,0.933333333,0.972477064
3959503,22410173,3,0.933333333,0.990654206
10318446,14168494,3,1,1
8801744,10006681,3,0.911764706,0.95505618
19584878,19643372,3,0.962962963,0.965
7460370,19584878,3,1,1
4020497,22948959,3,0.933333333,0.992
16663549,18377055,3,0.928571429,0.981424149
2711644,19643372,3,0.962962963,0.965
2711644,7460370,3,1,1
12232011,17551461,3,0.928571429,0.979591837
12232011,14763206,3,0.928571429,0.979591837
12232011,21374275,3,0.928571429,0.989583333
1037968,12232011,3,0.928571429,0.979591837
12232011,22137915,3,0.928571429,0.979591837
12232011,20870396,3,0.928571429,0.989583333
9756057,12232011,3,0.928571429,0.958333333
1769771,12232011,3,0.928571429,0.979166667
3108499,12232011,3,0.928571429,0.979591837
5297820,14702119,3,1,1
13028547,19643372,3,0.962962963,0.965
7460370,13028547,3,1,1
8778961,19643372,3,0.962962963,0.965
7460370,8778961,3,1,1
3239010,17551461,3,0.928571429,0.979591837
3239010,14763206,3,0.928571429,0.979591837
3239010,21374275,3,0.928571429,0.989583333
1037968,3239010,3,0.928571429,0.979591837
3239010,22137915,3,0.928571429,0.979591837
3239010,20870396,3,0.928571429,0.989583333
3239010,9756057,3,0.928571429,0.958333333
1769771,3239010,3,0.928571429,0.979166667
3108499,3239010,3,0.928571429,0.979591837
13924908,14974844,3,0.962962963,0.977272727
13924908,18935118,3,0.962962963,0.977272727
12172484,19643372,3,0.962962963,0.965
7460370,12172484,3,1,1
1704751,17534703,3,0.927272727,0.972789116
1704751,7976872,3,0.927272727,0.972789116
1704751,19993993,3,0.927272727,0.972789116
1704751,9499457,3,0.909090909,0.970521542
11319480,19643372,3,0.962962963,0.965
7460370,11319480,3,1,1
5883596,17585720,3,0.9,0.916666667
5744493,5883596,3,0.947368421,0.992424242
8117216,19849797,3,0.947368421,0.982608696
8117216,21177597,3,0.947368421,0.982608696
8117216,22403259,3,0.947368421,0.99122807
8117216,11986970,3,0.947368421,0.947368421
4385640,8117216,3,0.947368421,0.982608696
8117216,23069799,3,0.947368421,0.982608696
8117216,20725036,3,0.947368421,0.991304348
8117216,18741084,3,0.947368421,0.982608696
8117216,17097179,3,0.947368421,0.982608696
5090669,8117216,3,0.947368421,0.991304348
3419825,8117216,3,0.947368421,0.982608696
8117216,20085210,3,0.947368421,0.982608696
15571541,19643372,3,0.962962963,0.965
7460370,15571541,3,1,1
16466520,19643372,3,0.962962963,0.965
7460370,16466520,3,1,1
2575374,5297820,3,1,1
13289545,19849797,3,0.947368421,0.982608696
13289545,21177597,3,0.947368421,0.982608696
13289545,22403259,3,0.947368421,0.99122807
11986970,13289545,3,0.947368421,0.947368421
